Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
disarming;Forced to Disarm;Devra se désarmer;Zur Entwaffnung gezwungen;;Obligado a desarmarse;;;;;;;;;
HAS_NOT_RECENTLY_LOST_WAR;Have NOT lost a war in the last five years.;N’ont perdu AUCUNE guerre au cours des cinq années passées.;Verlor keinen Krieg in den letzten 5 Jahren.;;NO ha perdido una guerra en los últimos cinco años.;;;;;;;;;
IN_SAME_SPHERE;This country is in the same sphere of influence as us.;Ce pays fait partie de la même sphère d’influence que nous.;Dieses Land ist in derselben Einflusssphäre wie wir.;;Este país está en la misma esfera de influencia que nosotros.;;;;;;;;;
NOR_reactionary;Konge Partiet;Konge Partiet;Konge Partiet;;Konge Partiet;;;;;;;;;
ATJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
ATJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
ATJ_radical;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
ATJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
ATJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
ATJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
CAL_conservative;Democratic Party;Parti démocrate;Demokratische Partei;;Partido Demócrata;;;;;;;;;
KHI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
KHI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
KHI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
KHI_radical;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
KHI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
KHI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
KHI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
MAD_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
MAD_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
MAD_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
MAD_radical;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
MAD_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
MAD_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
MAD_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
TRI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
TRI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
TRI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
TRI_radical;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
TRI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
TRI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
TRI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
TEX_communist;Communist Party;Parti communiste;Kommunistische Partei;;Partido Comunista;;;;;;;;;
BAD_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
BAV_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
WEI_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
NEW_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
DIPLOMACY_CHANCE_JOIN_WAR;Likelyhood of joining the war: §Y$VAL$§W;Probabilité de rejoindre : §Y$VAL$§W;Wahrscheinlichkeit des Kriegseintritts: §Y$VAL$§W;;Probabilidad de que se incorpore a la guerra: §Y$VAL$§W;;;;;;;;;
PO_ISBETTER;If we refuse this offer we will suffer the following:\n §R+$MIL$§W Militancy, §R+$WE$§W War exhaustion;Si nous refusons cette offre, nous subirons ce qui suit :\n §R+$MIL$§W de militantisme, §R+$WE$§W d’épuisement de guerre;Wenn wir dieses Angebot ablehnen, werden wird das folgende Konsequenzen haben:\n §R+$MIL$§W Militanz, §R+$WE$§W Kriegsmüdigkeit;;Si rechazamos la oferta sufriremos lo siguiente:\n §R+$MIL$§W de militancia, §R+$WE$§W de agotamiento bélico;;;;;;;;;
NEW_PARTY_AVAIL_SETUP;New political party;Nouveau parti politique;Neue politische Partei;;Nuevo partido político;;;;;;;;;
NEW_PARTY_AVAIL_HEADER;New political party formed;Nouveau parti politique formé;Neue politische Partei gegründet;;Se ha formado un nuevo partido político;;;;;;;;;
NEW_PARTY_AVAIL_1;$PARTY$ has been formed;$PARTY$ a été formé;$PARTY$ wurde soeben gegründet;;Se ha formado un partido: $PARTY$;;;;;;;;;
NEW_PARTY_AVAIL_2;*;*;*;*;*;*;*;;;;;;;
NEW_PARTY_AVAIL_3;*;*;*;*;*;*;*;;;;;;;
NEW_PARTY_AVAIL_4;*;*;*;*;*;*;*;;;;;;;
NEW_PARTY_AVAIL_5;*;*;*;*;*;*;*;;;;;;;
NEW_PARTY_AVAIL_6;*;*;*;*;*;*;*;;;;;;;
NEW_PARTY_AVAIL_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;
NEW_PARTY_AVAIL_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;
NEW_PARTY_AVAIL_BTN3;Go to;Voir;Goto;;Ir a;;;;;;;;;
NEW_PARTY_AVAIL_LOG;New political party;Nouveau parti politique;Neue Partei gegründet: $PARTY$.;;Nuevo partido político;;;;;;;;;
PARTY_UNAVAIL_SETUP;Political party defunct;Parti politique dissous;Partei aufgelöst;;Partido político desaparecido;;;;;;;;;
PARTY_UNAVAIL_HEADER;Political party defunct;Parti politique dissous;Partei aufgelöst;;Partido político desaparecido;;;;;;;;;
PARTY_UNAVAIL_1;$PARTY$ is now defunct;$PARTY$ est à présent dissous;$PARTY$ wurde aufgelöst;;Ha desaparecido un partido político: $PARTY$;;;;;;;;;
PARTY_UNAVAIL_2;*;*;*;*;*;*;*;;;;;;;
PARTY_UNAVAIL_3;*;*;*;*;*;*;*;;;;;;;
PARTY_UNAVAIL_4;*;*;*;*;*;*;*;;;;;;;
PARTY_UNAVAIL_5;*;*;*;*;*;*;*;;;;;;;
PARTY_UNAVAIL_6;*;*;*;*;*;*;*;;;;;;;
PARTY_UNAVAIL_BTN1;OK;D'accord;OK;OK;;Aceptar;;;;;;;;
PARTY_UNAVAIL_BTN2;OK;D'accord;OK;OK;;Aceptar;;;;;;;;
PARTY_UNAVAIL_BTN3;Go to;Voir;Goto;;Ir a;;;;;;;;;
PARTY_UNAVAIL_LOG;Political party now unavailable;Parti politique désormais indisponible;Die Partei §Y$PARTY$§W wurde aufgelöst und existiert nicht länger.;;Ha desaparecido un partido político;;;;;;;;;
PRODUCTION_FACTORY_DAYSRED_TOOLTIP;Days of insolvency: §R$DAYS$§W;Jour d’insolvabilité : §R$DAYS$§W;Tage mit Verlusten: §R$DAYS$§W;;Días de insolvencia: §R$DAYS$§W;;;;;;;;;
EXPENSE_NO_AFFORD;We can only afford to pay §R$VAL$§W¤ of our expenses!;Nous ne pouvons nous acquitter que de §R$VAL$§W¤de nos dépenses !;Wir können nur §R$VAL$§W¤ unserer Ausgaben zahlen!;;¡Solo podemos pagar el §R$VAL$§W¤ de nuestros gastos!;;;;;;;;;
EVTNAME16451;Raiding the garrisons;Attaque des garnisons;Überfall auf Garnisonen;;Asalto contra las guarniciones;;;;;;;;;
EVTDESC16451;During the early days of the Texan Revolution, Texan troops were able to overrun several Mexican garrisons. This provided the Texan army with much needed money and supplies.;Aux premiers jours de la Révolution texane, les troupes du Texas ont réussi à renverser plusieurs garnisons mexicaines permettant ainsi à leur armée de disposer des fonds et ravitaillements nécessaires.;Während der ersten Tage der texanischen Revolution konnten texanische Truppen mehrere mexikanische Garnisonen überrennen. Dies brachte der texanischen Armee stark benötigte Gelder und Nachschubmaterial ein.;;Durante los primeros días de la Revolución Texana, las tropas de Texas pudieron destruir varias guarniciones mexicanas. Gracias a esto, el ejército texano obtuvo unos fondos y pertrechos de los que estaba muy necesitado.;;;;;;;;;
CB_ALLOWED_GUNBOAT;Force Debt Repayment;Forcer le remboursement de la dette;Schuldentilgung erzwingen;;Forzar pago de deuda;;;;;;;;;
po_gunboat;Repay Debts.;Rembourser les dettes;Schulden tilgen.;;Pagar deudas.;;;;;;;;;
gunboat;Repay Debts;Rembourser les dettes;Schulden tilgen;;Pagar deudas;;;;;;;;;
gunboat_desc;Force them to resume repayment of their debts to us.;Les forcer à reprendre le remboursement des dettes contractées envers nous.;Sie zwingen, ihre Schuldenrückzahlungen weiterzuführen.;;Obligarlos a reanudar el pago de sus deudas con nosotros.;;;;;;;;;
gunboat_setup;Will force them to honor their debts to us.;Nous les forceront à honorer les dettes contractées envers nous.;Werden sie zwingen, uns ihre Schulden zurückzuzahlen.;;Los obligará a hacer frente a sus deudas con nosotros.;;;;;;;;;
gunboat_short;Repay Debts;Rembourser les dettes;Schulden tilgen;;Pagar deudas;;;;;;;;;
USE_LEADER;Use leader;Utiliser cet officier;Anführer verwenden;;Usar líder;;;;;;;;;
SHORTCUT;§WShortcut: §Y;§WRaccourci : §Y;§WTastenkürzel: §Y;;§WAtajo: §Y;;;;;;;;;
SM_SHORTCUT;Shortcut tooltip;Raccourci infobulle;Tastenkürzel Tooltipp;;Recuadro de texto de atajo;;;;;;;;;
move_capital_to_moscow_title;Return to the Third Rome;Retourner à la Troisième Rome;Zurück zum Dritten Rom;;Volver a la tercera Roma;;;;;;;;;
