Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
labourers_gold;Gold Laborers;;;;;;;;;;;;;
commerce_raider;Steam Frigate;;;;;;;;;;;;;
commerce_raider_short;SF;;;;;;;;;;;;;
commerce_raiders;Steam Frigate;;;;;;;;;;;;;
commerce_raiders_desc;Steam Frigates are steam-powered warships that are not meant to stand in the line of battle. Able to move against the wind, these ships choose their distance to sail-only ships.;;;;;;;;;;;;;
GC2_NAME;Grand Campaign Extra Nations;;;;;;;;;;;;;
large_promotion_focus;Large State Promotion;;;;;;;;;;;;;
insane_promotion_focus;Massive State Promotion;;;;;;;;;;;;;
TRADE_INDUSTRIAL_AND_CONSUMER_GOODS;Industrial & Consumer Goods;;;;;;;;;;;;;
industrial_and_consumer_goods;Industrial & Consumer Goods;;;;;;;;;;;;;
pharmaceuticals;Pharmaceuticals;;;;;;;;;;;;;
pharmaceuticals_desc;The advancement of medicine has led to the development of proper pharmaceuticals, especially those using opiates, as a method of medical treatment replacing more traditional methods.;;;;;;;;;;;;;
pharmaceutical_plant;Pharmaceutical Plant;;;;;;;;;;;;;
pharmaceutical_plant_desc;This plant creates modern medicines by synthesizing new chemical compounds from opium.;;;;;;;;;;;;;
wool_fabric_factory;Wool Fabric Factory;;;;;;;;;;;;;
wool_fabric_factory_desc;Wool is processed into fabric here.;;;;;;;;;;;;;
cotton_fabric_factory;Cotton Fabric Factory;;;;;;;;;;;;;
cotton_fabric_factory_desc;Cotton is processed into fabric here.;;;;;;;;;;;;;
cigarettes;Cigarettes;;;;;;;;;;;;;
cigarette_factory;Cigarette Factory;;;;;;;;;;;;;
cigarette_factory_desc;This factory rolls tobacco leaves into paper to create cigarettes.;;;;;;;;;;;;;
tea_leaves;Tea Leaves;;;;;;;;;;;;;
tea_packaging_factory;Tea Packing Factory;;;;;;;;;;;;;
tea_packaging_factory_desc;This factory dries tea leaves and packs them into bags.;;;;;;;;;;;;;
coffee_beans;Coffee Beans;;;;;;;;;;;;;
coffee_packaging_factory;Coffee Packing Factory;;;;;;;;;;;;;
coffee_packaging_factory_desc;This factory grinds coffee beans and packs them into cans.;;;;;;;;;;;;;
synthetic_rubber_factory;Synthetic Rubber Factory;;;;;;;;;;;;;
synthetic_rubber_factory_desc;Synthetic rubber, like other polymers, is made from various petroleum-based monomers. A mixture of coal and oil is added together and then refined to produce the flammable hydrocarbon naphtha, which is then combined with natural gas to produce monomers. Chemical additives bond together with the monomers to form chains of polymers and the resulting product then undergoes vulcanization in order to produce synthetic rubber.;;;;;;;;;;;;;
synthetic_nitrate_factory;Synthetic Nitrate Factory;;;;;;;;;;;;;
synthetic_nitrate_factory_desc;The Haber-Bosch process, is an artificial nitrogen fixation process and is the main industrial procedure for the production of ammonia today. The process converts atmospheric nitrogen (N2) to ammonia (NH3) by a reaction with hydrogen (H2) using a metal catalyst under high temperatures and pressures.;;;;;;;;;;;;;
haber_bosch_process;Haber-Bosch Process;;;;;;;;;;;;;
haber_bosch_process_desc;The Haber-Bosch process, is an artificial nitrogen fixation process and is the main industrial procedure for the production of ammonia today. The process converts atmospheric nitrogen (N2) to ammonia (NH3) by a reaction with hydrogen (H2) using a metal catalyst under high temperatures and pressures.;;;;;;;;;;;;;
PNJ;Sikh Empire;Pendjab;Pundschab;;Punjab;;;;;;;;;
synthetic_nitrate_factory_desc;The Haber–Bosch process, is an artificial nitrogen fixation process and is the main industrial procedure for the production of ammonia today. The process converts atmospheric nitrogen (N2) to ammonia (NH3) by a reaction with hydrogen (H2) using a metal catalyst under high temperatures and pressures.;;;;;;;;;;;;;
