Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
#Additional Modifiers;;;;;;;;;;;;;;
help_ai;Moderate AI Boost to Economy;;;;;;;;;;;;;
chinese_economic_compensation;Great Leap Forward;;;;;;;;;;;;;
rgo_changed;RGO Change Cooldown;;;;;;;;;;;;;
rgo_changed_title;RGO Change Cooldown;;;;;;;;;;;;;
rgo_changed_desc;You have recently taken a decision to change a RGO, you must wait a while before doing so again.;;;;;;;;;;;;;
player_unciv_mobilization;Player Controlled Uncivilized Nation;;;;;;;;;;;;;
developing_bioweapons;Bioweapons in Development;;;;;;;;;;;;;
developing_bioweapons_desc;After this modifier runs down you will have access to a decision while at war to deploy the Solomon Virus.;;;;;;;;;;;;;
experimental_bioweapon;The Solomon Virus;;;;;;;;;;;;;
experimental_bioweapon_desc;Once considered legend, now revived and modified to be even more infectious & deadly, this weapon can wipe out entire countries once deployed.;;;;;;;;;;;;;
bioweapon_cooldown;Solomon Virus Under Cooldown;;;;;;;;;;;;;
bioweapon_cooldown_desc;You must wait till the modifier disappears before deploying The Solomon Virus again.;;;;;;;;;;;;;
tariff_efficiency_boost;Tariff Hotfix Boost;;;;;;;;;;;;;
fairer_taxation1;Taxation Relief;Allégement de la fiscalité;Besteuerung Relief;;Alivio de impuestos;;;;;;;;;
fairer_taxation2;Taxation Relief;Allégement de la fiscalité;Besteuerung Relief;;Alivio de impuestos;;;;;;;;;
fairer_taxation3;Taxation Relief;Allégement de la fiscalité;Besteuerung Relief;;Alivio de impuestos;;;;;;;;;
migration_factor_reduced;No Migration from Province;;;;;;;;;;;;;
migration_factor_reduced_title;No Migration from Province;;;;;;;;;;;;;
migration_factor_reduced_desc;Due to the unemployment caused by switching to Lumber RGO, this province will not have any migration for two years untill pops can be reemployed with time.;;;;;;;;;;;;;
timber_employment_fix;Timber Employment Fix;;;;;;;;;;;;;
timber_employment_fix_title;Timber Employment Fix;;;;;;;;;;;;;
timber_employment_fix_desc;A temporary market reset for Lumber prices inorder to fix the unemployment bug caused by switching a province to a Lumber RGO.;;;;;;;;;;;;;
#Save The Nation;;;;;;;;;;;;;;
save_the_nation0.5_desc;Moderate Patriotism;;;;;;;;;;;;;
save_the_nation1_desc;Patriotism;;;;;;;;;;;;;
save_the_nation1.5_desc;Moderate Nationalism;;;;;;;;;;;;;
save_the_nation2_desc;Heightened Nationalism;;;;;;;;;;;;;
save_the_nation2.5_desc;Limited Desperate Defense;;;;;;;;;;;;;
save_the_nation3_desc;Full Desperate Defense;;;;;;;;;;;;;
save_the_nation3.5_desc;Nearing the Final Hour;;;;;;;;;;;;;
save_the_nation4_desc;Final Hour;;;;;;;;;;;;;
save_the_nation4.5_desc;Somewhat Spiteful Resistance;;;;;;;;;;;;;
save_the_nation5_desc;Spiteful Resistance;;;;;;;;;;;;;
#Pop Growth Campaigns;;;;;;;;;;;;;;
birthrate_push_low;Basic Growth Incentives;;;;;;;;;;;;;
birthrate_push_low_desc;Basic Growth Incentives;;;;;;;;;;;;;
birthrate_push_medium;Aggressive Pop-growth Campaign;;;;;;;;;;;;;
birthrate_push_medium_desc;Aggressive Pop-growth Campaign;;;;;;;;;;;;;
birthrate_push_high;State Enforced Birthing Campaign;;;;;;;;;;;;;
birthrate_push_high_desc;State Enforced Birthing Campaign;;;;;;;;;;;;;
recently_selected_birthrate;Recently Selected a Growth Campaign;;;;;;;;;;;;;
recently_selected_birthrate_desc;Due to recently selecting a growth-campaign, you are unable to remove the ongoing campaign till this modifier expires.;;;;;;;;;;;;;
