Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
TKM_absolute_monarchy;Akhal-Tekke;;;;;;;;;;;;;
TKM_prov_gov_conservative;Transcaspian Government;;;;;;;;;;;;;
TMT;Tuamotu;;;;;;;;;;;;;
TMT_ADJ;Tuamotu;;;;;;;;;;;;;
ION_radical;Ethnikón Rizospastikón Kómma;;;;;;;;;;;;;
VTU;Vanuatu;;;;;;;;;;;;;
VTU_ADJ;Ni-Vanuatu;;;;;;;;;;;;;
BSG;Busoga;;;;;;;;;;;;;
BSG_ADJ;Busoga;;;;;;;;;;;;;
SMN;Solima;;;;;;;;;;;;;
SMN_ADJ;Solimana;;;;;;;;;;;;;
SMO;Samoa;;;;;;;;;;;;;
SMO_ADJ;Samoan;;;;;;;;;;;;;
ZRU;Zuru;;;;;;;;;;;;;
ZRU_ADJ;Zuru;;;;;;;;;;;;;
ROM_reactionary;Partidul National Roman;;;;;;;;;;;;;
ROM_reactionary_2;Partidul Nationalist-Democrat;;;;;;;;;;;;;
ROM_reactionary_3;Partidul Poporului;;;;;;;;;;;;;
ROM_conservative;Partidul Conservator;;;;;;;;;;;;;
ROM_conservative_2;Partidul Taranesc;;;;;;;;;;;;;
ROM_conservative_3;Partidul National Taranesc;;;;;;;;;;;;;
ROM_liberal;Fractionistii;;;;;;;;;;;;;
ROM_liberal_2;Partidul National Liberal;;;;;;;;;;;;;
ROM_radical;Partidul din Drepturile Omulu;;;;;;;;;;;;;
ROM_socialist;Partidul Social-Democrat;;;;;;;;;;;;;
ROM_communist;Partidul Comunist;;;;;;;;;;;;;
ROM_fascist;Garda de Fier;;;;;;;;;;;;;
ZBW;Zimbabwe;;;;;;;;;;;;;
ZBW_dominion;Southern Rhodesia;;;;;;;;;;;;;
ZBW_dominion_ADJ;Rhodesian;;;;;;;;;;;;;
ZBW_colonial_company_ADJ;Rhodesian;;;;;;;;;;;;;
ZBW_ADJ;Zimbabwean;;;;;;;;;;;;;
ZBW_absolute_empire;The Rozvi Empire;;;;;;;;;;;;;
ZBW_absolute_empire_ADJ;Rozvi;;;;;;;;;;;;;
ZBW_constitutional_empire;Rozvi Empire;;;;;;;;;;;;;
ZBW_constitutional_empire_ADJ;Rozvi;;;;;;;;;;;;;
ZBW_semi_constitutional_empire;Rozvi Empire;;;;;;;;;;;;;
ZBW_semi_constitutional_empire_ADJ;Rozvi;;;;;;;;;;;;;
ZBW_liberal_2;Rakasununguka Bato;;;;;;;;;;;;;
ZBW_conservative_2;Bato Zharares;;;;;;;;;;;;;
ZBW_socialist_2;Uchenjerit;;;;;;;;;;;;;
ZBW_reactionary_2;Shoroma Shona;;;;;;;;;;;;;
ZBW_radical_2;Mumambo;;;;;;;;;;;;;
ZBW_liberal;United African National Council;;;;;;;;;;;;;
ZBW_conservative;Zimbabwe United People's Organisation;;;;;;;;;;;;;
ZBW_socialist;Zimbabwe African National Union;;;;;;;;;;;;;
ZBW_reactionary;Patriotic Front;;;;;;;;;;;;;
ZBW_radical;Radical Party of Zimbabwe;;;;;;;;;;;;;
ZBW_communist;Zimbabwe African People's Union;;;;;;;;;;;;;
ZBW_fascist;Fascist Party of Zimbabwe;;;;;;;;;;;;;
CMS;Comoros;;;;;;;;;;;;;
CMS_ADJ;Comorian;;;;;;;;;;;;;
CMS_absolute_monarchy;Mahori Sultanate;;;;;;;;;;;;;
CMS_liberal;Democratic Rally of the Comorian People;;;;;;;;;;;;;
CMS_conservative;Comorian Democratic Union;;;;;;;;;;;;;
CMS_socialist;Socialist Party of Comoros;;;;;;;;;;;;;
CMS_reactionary;Comorian Union for Progress;;;;;;;;;;;;;
CMS_radical;Uwezo;;;;;;;;;;;;;
CMS_communist;Democratic Assembly of the Comorian People;;;;;;;;;;;;;
CMS_fascist;Party for National Salvation;;;;;;;;;;;;;
nahua;Mesoamerican Indian;;;;;;;;;;;;;
kreol;Kreol;;;;;;;;;;;;;
EQG_liberal;Progressive Democratic Alliance;;;;;;;;;;;;;
EQG_conservative;Popular Union;;;;;;;;;;;;;
EQG_socialist;Popular Idea;;;;;;;;;;;;;
EQG_reactionary_2;PDGE;;;;;;;;;;;;;
EQG_reactionary;Bubi Union;;;;;;;;;;;;;
EQG_radical;Popular Action;;;;;;;;;;;;;
EQG_communist;United National Workers' Party;;;;;;;;;;;;;
EQG_fascist;Movement of National Union;;;;;;;;;;;;;
HTY;Turkmeneli;;;;;;;;;;;;;
HTY_ADJ;Turkomani;;;;;;;;;;;;;
POR_fascist;Movimento Nacional-Sindicalista;;;;;;;;;;;;;
IRE_fascist;The Blueshirts;;;;;;;;;;;;;
IRE_communist;Communist Party of Ireland;;;;;;;;;;;;;
IRE_conservative;Irish Conservative Party;;;;;;;;;;;;;
AST_fascist;New Guard;;;;;;;;;;;;;
SGF_ADJ;South German;;;;;;;;;;;;;
alaskan;Alyaskan;;;;;;;;;;;;;
USA_conservative_2;Democrats;;;;;;;;;;;;;
USA_conservative_4;Democratic Party;;;;;;;;;;;;;
USA_liberal;Republicans;;;;;;;;;;;;;
USA_liberal_4;Republican Party;;;;;;;;;;;;;
YUG_fascist;ZBOR;;;;;;;;;;;;;
YUG_ADJ;Yugoslav;;;;;;;;;;;;;
AUS_fascist;Vaterländische Front;;;;;;;;;;;;;
SWI_liberal;Freisinnig-Demokratische Partei;;;;;;;;;;;;;
GCO_communist;Partido Communista;;;;;;;;;;;;;
GCO_fascist;Partido Fascista;;;;;;;;;;;;;
MNP;Manipur;;;;;;;;;;;;;
MNP_ADJ;Manipuri;;;;;;;;;;;;;
BDK;Badakhshan;;;;;;;;;;;;;
BDK_ADJ;Badakhshani;;;;;;;;;;;;;
CNG;The Congo;;;;;;;;;;;;;
CNG_absolute_monarchy;The Congo Free State;;;;;;;;;;;;;
CNG_prussian_constitutionalism;The Congo Free State;;;;;;;;;;;;;
CNG_hms_government;The Congo Free State;;;;;;;;;;;;;
CNG_presidential_dictatorship;Zaire;;;;;;;;;;;;;
CNG_democracy;Republic of the Congo;;;;;;;;;;;;;
CNG_democracy_ADJ;Congolese;;;;;;;;;;;;;
CNG_liberal_2;Alliance of Bakongo;;;;;;;;;;;;;
CNG_conservative_2;Congolese National Movement;;;;;;;;;;;;;
CNG_socialist;African Solidarity Party;;;;;;;;;;;;;
CNG_reactionary_2;Popular Movement of the Revolution;;;;;;;;;;;;;
CNG_radical;Common Front;;;;;;;;;;;;;
CNG_communist;Congolese National Union;;;;;;;;;;;;;
CNG_fascist;Party of National Unity;;;;;;;;;;;;;
scottish;Scottish;;;;;;;;;;;;;
ITA_reactionary;Fazione Monarchica;Restorationiste;Ristorazionista;;Restauracionistas;;;;;;;;;
ITA_conservative;La Destra;;;;;;;;;;;;;
ITA_conservative_2;Partito Liberale Italiano;;;;;;;;;;;;;
ITA_conservative_3;Sinistra Dissidente;;;;;;;;;;;;;
ITA_liberal;La Sinistra;;;;;;;;;;;;;
ITA_liberal_2;Partito Repubblicano Italiano;;;;;;;;;;;;;
ITA_socialist;L'Estrema;;;;;;;;;;;;;
