Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
BRIGADES_COMPARE_GREATER;Brigades comparison factor of two countries is at least §Y$VAL$§!\n;;;;;;;;;;;;;
BRIGADES_COMPARE_SMALLER;Brigades comparison factor of two countries is less than §Y$VAL$§!\n;;;;;;;;;;;;;
jefferson_method_desc;The Jefferson Method is a highest averages method for allocating seats, and is thus a type of party-list proportional representation. Proportional representation systems aim to allocate seats to parties approximately in proportion to the number of votes received. For example, if a party wins one-third of the votes then it should gain about one-third of the seats. In general, exact proportionality is not possible because these divisions produce fractional numbers of seats. As a result, several methods have been devised which ensure that the parties' seat allocations, which are of course whole numbers, are as proportional as possible. In comparison with the Sainte-Lague method, §Ythe Jefferson Method slightly favors large parties and coalitions over scattered small parties§W.;;;;;;;;;;;;;
precious_goods;Precious Goods;;;;;;;;;;;;;
precious_goods_RGO_SIZE;Precious Goods Market Size;;;;;;;;;;;;;
PARTY_LOYALTY_EFFECT_DESC;Loyalty towards §Y$PARTY$§W in §Y$PROV$§W will be changed by §Y$VALUE$§W.\n;;;;;;;;;;;;;
MODIFY_RELATION_EFFECT;§Y$SOURCE$§!'s relation with §Y$TARGET$§! changed with a value of $VALUE$.\n;;;;;;;;;;;;;
IS_NOT_ACCEPTED_CULTURE;Is NOT an accepted culture.;;;;;;;;;;;;;
canned_food_factory;Cannery;;;;;;;;;;;;;
ALL_CORE_PROVINCE_THAT;For all core provinces \n;;;;;;;;;;;;;
TOPBAR_POPULATION;Our adult male population is $CURR$. Our adult male population has changed by $CHANGE$ in the last §Y$DAYS$§! days.;;;;;;;;;;;;;
precious_metal;Silver;;;;;;;;;;;;;
precious_metal_RGO_SIZE;Silver Mine Size;;;;;;;;;;;;;
cattle;Livestock;;;;;;;;;;;;;
cattle_RGO_SIZE;Livestock Ranch Size;;;;;;;;;;;;;
no_health_care_desc;The government doesn't care about healthcare and no funding for it exists. The few health institutions that exist are inherited from medieval times and are equipped accordingly. The medical career is an informal profession, mainly linked to the church. Hospitals use rudimentary lighting, facilities are overcrowded and infectious diseases round the halls and corners of the buildings. Prayers are commonly recommended to treat ailments.;;;;;;;;;;;;;
trinket_health_care;Trinket Healthcare;;;;;;;;;;;;;
trinket_health_care_desc;Doctors and nurses have a rudimentary understanding of wounds and diseases, partially relying on old beliefs when treating patients, but they do have formal training. Hospitals have rules to reduce overcrowding (beds are spaced a meter apart), provisions for ventilation, and the sewers leading from the hospital are flushed several times a day while the latrines/drains are disinfected with peat charcoal. There is meager collection of patient data but there aren't any proper sanitation standards for hospitals nor government agencies to check them. Healthcare facilities are hard to find.\n§YFor the full effects of this reform, your administration spending should be at least 20%.§W;;;;;;;;;;;;;
low_health_care;Low Healthcare;;;;;;;;;;;;;
low_health_care_desc;Doctors and nurses are starting to understand wounds and diseases better during their studies and apply the principles of the so-called "germ theory" when treating patients. A Sanitary Commission was founded and its agents can be seen patrolling the hospitals, albeit infrequently, to guarantee a rudimentary sanitation standard. Healthcare facilities are starting to become common.\n§YFor the full effects of this reform, your administration spending should be at least 30%.§W;;;;;;;;;;;;;
acceptable_health_care;Acceptable Healthcare;;;;;;;;;;;;;
acceptable_health_care_desc;Medicine is a fully-fledged profession, with doctors and nurses graduating with complete understanding of the human body and a vast knowledge of diseases and how to treat them. Sterilization of the facilities and equipment is common, with Chamberland Filters used to filter water and the Chamberland Autoclave used for heating solutions above their boiling point to destroy dangerous microorganisms. Government agencies exist to enforce sanitation controls and ensure there's no overcrowding. Finding a clinic in an urban center is a relatively easy job and hospitals abandoned oil lamps in favor of gaslights that increase the efficiency of staff.\n§YFor the full effects of this reform, your administration spending should be at least 40%.§W;;;;;;;;;;;;;
good_health_care;Good Healthcare;;;;;;;;;;;;;
good_health_care_desc;The discovery of several vaccines revolutionized medicine, with vaccination being mandatory or strongly encouraged by the government. Doctors now use pharmaceuticals to treat patients and full sterilization of all medical equipment and facilities, quarantine procedures for infectious diseases and proper disposal of medical waste are mandatory practices enforced by the sanitation standards of the government agencies. Finding clinics or hospitals in smaller population centers is common, overcrowding is rare and some smaller health centers are starting to appear even in rural areas. Hospitals are equipped with modern electric lights and informational posters for staff.\n§YFor the full effects of this reform, your administration spending should be at least 50%.\nA fully funded administration provides a bonus to this reform.§W;;;;;;;;;;;;;
school_reforms;School System;;;;;;;;;;;;;
RULE_RICH_ONLY;\nRich Only;;;;;;;;;;;;;
RULE_SAME_AS_RULING_PARTY;\nSame As Ruling Party;;;;;;;;;;;;;
RULE_STATE_VOTE;\nState Vote;;;;;;;;;;;;;
RULE_POPULATION_VOTE;\nPopulation Vote;;;;;;;;;;;;;
ISSUE_MOVE_EFFECT;§Y$PERCENTAGE$%§W of pops move from §YFROM§W to §YTO§W\n;;;;;;;;;;;;;
social_policy;Welfare Policy;;;;;;;;;;;;;
colonial_spending_policy;Colonial;;;;;;;;;;;;;
colonial_spending_policy_l;Colonial;;;;;;;;;;;;;
colonial_spending_policy_desc;The government has a colonial policy towards its subjects and has no intention of spending any money on their welfare.;;;;;;;;;;;;;
no_state_interference;Opposed to Welfare;;;;;;;;;;;;;
no_state_interference_l;Opposed to Welfare;;;;;;;;;;;;;
no_state_interference_desc;The government feels that welfare expenditures are unnecessary and that individuals should look after themselves.;;;;;;;;;;;;;
no_position_set;No Official Policy;;;;;;;;;;;;;
no_position_set_l;No Official Welfare Policy;;;;;;;;;;;;;
no_position_set_desc;There's no official position on welfare policy and how much should the government spend on it, the amount being largely left for the ruler to decide.;;;;;;;;;;;;;
populist_welfare;Paternalistic;;;;;;;;;;;;;
populist_welfare_l;Paternalistic Welfare;;;;;;;;;;;;;
populist_welfare_desc;The welfare system in this government has a paternalistic characteristic, with a minimum amount set to be spent in support of this oftentimes populist policy.;;;;;;;;;;;;;
welfare_state;Full Welfare State;;;;;;;;;;;;;
welfare_state_l;Full Welfare State;;;;;;;;;;;;;
welfare_state_desc;This government feels that the welfare of the less fortunate is of the utmost importance and dedicates a piece of the budget to pursue this objective.;;;;;;;;;;;;;
colonial_immigration;Encourage Colonial Migration;;;;;;;;;;;;;
encourage_agriculture;Encourage Agriculture;;;;;;;;;;;;;
encourage_mining;Encourage Mining;;;;;;;;;;;;;
encourage_business;Encourage Business;;;;;;;;;;;;;
militancy_appeasement;Colonial Appeasement;;;;;;;;;;;;;
consciousness_appeasement;Colonial Propaganda;;;;;;;;;;;;;
native_enslavement;Native Enslavement;;;;;;;;;;;;;
NO_RAIL_YET;We can not encourage railroad building when we do not know how to build them yet.;;;;;;;;;;;;;
CAN_NOT_BUILD_FACTORY;Can not build factory.\n;;;;;;;;;;;;;
CAN_BUILD_FACTORY;Can build factory.\n;;;;;;;;;;;;;
no_safety;No Safety Regulations;;;;;;;;;;;;;
no_safety_desc;Death or grievous injuries in the workplace isn't a rare occurrence as employers don't need to think about safety, only profit. The government has no governing legislation covering safety in the workplace and workers rarely manage to sue their employers over accidents.;;;;;;;;;;;;;
trinket_safety;Minimal Safety Regulations;;;;;;;;;;;;;
trinket_safety_desc;Factories are required to provide proper ventilation and a regularly cleaned workspace. Workers can sue their employers in case of an accident but they rarely win any compensation. When they do the amount is usually negligible. Safety regulations only applies to factories.;;;;;;;;;;;;;
low_safety;Limited Safety Regulations;;;;;;;;;;;;;
low_safety_desc;Safety regulations extend to the agricultural, civil construction and mining sectors. In mines, the use of safety lamps is mandatory. Employees suing their employers still have a hard time winning any significant compensation, but the government offers help to the affected families, albeit the amount given is barely enough to scrap an existence.;;;;;;;;;;;;;
acceptable_safety;Acceptable Safety Regulations;;;;;;;;;;;;;
acceptable_safety_desc;Safety regulations extend to all workplaces in our country. Government agencies label agricultural chemicals for toxicity and potential health impacts, mining and construction workers are required to use protection gear and hand brakes operated by workers riding on top of train cars were abolished. Employees have their rights guaranteed and getting compensation for accidents that happen due to employer negligence is a common occurrence. Government help to the victims is reasonable.;;;;;;;;;;;;;
good_safety;Good Safety Regulations;;;;;;;;;;;;;
good_safety_desc;Safety regulations extend to all workplaces in our country and cover potential psychological problems due to extended isolation and even minor injuries. Employers are obliged to supply workers with protection equipment and safety training. Warnings and reminders are spread through the workplace to guarantee workers remember their safety instructions. Getting compensation for employer negligence in the workplace is easy and the government supports victims with a good amount of money.;;;;;;;;;;;;;
no_work_hour_limit_desc;No limit on working hours per day. Workers have virtually no rights and employers do as they please with their workers. Conditions in some workplaces are analogue to slavery.;;;;;;;;;;;;;
fourteen_hours_desc;Working hours legislation aims to not only reduce the workload, but it also gives the right to a minimum number of holidays each year, restricts excessive night work and establishes the right to vacations, all this without a reduction of the workers' salaries. While wages grow and working hours decline, the people have more time for leisure and for consuming, driving demand up. At fourteen hours per day, most workers have barely any time for their families.;;;;;;;;;;;;;
twelve_hours_desc;Working hours legislation aims to not only reduce the workload, but it also gives the right to a minimum number of holidays each year, restricts excessive night work and establishes the right to vacations, all this without a reduction of the workers' salaries. While wages grow and working hours decline, the people have more time for leisure and for consuming, driving demand up. At twelve hours per day, workers are starting to have time to spend with their families and are quickly becoming common visitors of taverns and cabarets after work.;;;;;;;;;;;;;
ten_hours_desc;Working hours legislation aims to not only reduce the workload, but it also gives the right to a minimum number of holidays each year, restricts excessive night work and establishes the right to vacations, all this without a reduction of the workers' salaries. While wages grow and working hours decline, the people have more time for leisure and for consuming, driving demand up. Weekends without work are a common occurrence and white-collar workers have a system of annual vacations.;;;;;;;;;;;;;
eight_hours_desc;Working hours legislation aims to not only reduce the workload, but it also gives the right to a minimum number of holidays each year, restricts excessive night work and establishes the right to vacations, all this without a reduction of the workers' salaries. While wages grow and working hours decline, the people have more time for leisure and for consuming, driving demand up. At eight hours per day, almost all workers have the right to weekends off and annual vacations. Free time for leisure is at an all time high and the entertainment industry is in the middle of a boom. All over our country resorts emerge thanks to cheap hotels and inexpensive railway fares, widespread banking holidays and we watch the fading of many religious prohibitions against secular activities on Sundays.;;;;;;;;;;;;;
work_hours;Max. Work Hours;;;;;;;;;;;;;
movement_fourteen_hours;Maximum Work Hours Movement;;;;;;;;;;;;;
movement_twelve_hours;Maximum Work Hours Movement;;;;;;;;;;;;;
movement_ten_hours;Maximum Work Hours Movement;;;;;;;;;;;;;
movement_eight_hours;Maximum Work Hours Movement;;;;;;;;;;;;;
POLITICS_SUPPORT_REFORM;$IDEOLOGY$: $POSITIVE$% votes yes, $NEGATIVE$% votes no.($PERCENT$% of Upper House)\n;;;;;;;;;;;;;
POLITICS_IN_FAVOR_TOOLTIP;($PERCENT$% of the Upper House in favor of reforms);;;;;;;;;;;;;
POLITICS_UPPERHOUSE_CHART_TOOLTIP;$PERCENT$% of the Upper House are $IDEOLOGY$\n;;;;;;;;;;;;;
POLITICS_UPPERHOUSE;Upper House;;;;;;;;;;;;;
HAVE_INDUSTRIAL_SCORE_LESS_THAN;Have less Industrial Score than: ;;;;;;;;;;;;;
CHANGE_GOODS;Change trade goods in §Y$PROV$§W to §Y$GOOD$§W.\n;;;;;;;;;;;;;
HAVE_LESS_TOTAL_PORTS_THAN;Have equal or less ports than: ;;;;;;;;;;;;;
HAVE_MORE_TOTAL_PORTS_THAN;Have equal or more ports than: ;;;;;;;;;;;;;
TOTAL_AMOUNT_OF_SHIPS;Total amount of ships: §Y$COUNT$§W \n;;;;;;;;;;;;;
LESS_AMOUNT_OF_SHIPS;Less amount of ships than: §Y$COUNT$§W \n;;;;;;;;;;;;;
ibadi;Ibadi;;;;;;;;;;;;;
HAS_RECENTLY_LOST_WAR;Have lost a war in the last five years.;;;;;;;;;;;;;
NOT_IN_ELECTION_CAMPAIGN;is NOT in an election campaign.;;;;;;;;;;;;;
PEACE_WE_DECLINE_2;We have declined the peace offer from;;;;;;;;;;;;;
PEACE_WE_ACCEPT_2;We have accepted a peace offer from;;;;;;;;;;;;;
CALCULATED_WARSCORE;Peace offer value: $VAL$;;;;;;;;;;;;;
CRISIS_BACK_DOWN_WE_DECLINE_2;We have declined the peace offer from;;;;;;;;;;;;;
HAVE_LESS_VASSALS_THAN;Have less vassals than ;;;;;;;;;;;;;
BUDGET_ADMIN_EFFICIENCY_DESC2;Our §Ycountry administrative efficiency§W determines the effectiveness of social reforms and tariffs. Our total spending also increases the ability to fight organized crime.;;;;;;;;;;;;;
ADM_DESC;Spending on administration allows your bureaucrats to run and maintain a healthy bureaucracy, increasing our tariff efficiency and the rate of pop promotion.;;;;;;;;;;;;;
NO_POPS_OF_TYPE;There are no pops of this type in our country.;;;;;;;;;;;;;
NAT_STOCK_DESC;Costs of trade to fill our national stockpile. Includes spending with construction, naval supplies, land units supplies and overseas maintenance.;;;;;;;;;;;;;
IND_SUP_DESC;Costs of government subsidizing of factories. National cash reserves will be used to help factories buy goods needed and pay worker salaries.;;;;;;;;;;;;;
DIST_DEFENCE;Military Salaries;;;;;;;;;;;;;
DEFENCE_DESC;The military salaries go towards paying your soldiers and officers.;;;;;;;;;;;;;
SOCIAL_DESC2;The social spending budget goes towards funding your enacted social reforms. The amount of money to distribute depends on your §Ycountry administrative efficiency§W.;;;;;;;;;;;;;
TAX_MIDDLE_DESC;This controls how much of the middle strata's income will be collected as tax. Too heavy taxation will leave them less money to spend on their own needs or businesses.;;;;;;;;;;;;;
TARIFFS_DESC;Tariffs impose an extra cost on imported goods, with the proceeds going to the national treasury. Negative tariffs can be used to help subsidize imports for anyone in your nation.;;;;;;;;;;;;;
precious_metal_desc;Gold, silver, diamonds, pearls and other precious goods are not sold as normal goods but are directly converted to money.;;;;;;;;;;;;;
GOLD;Precious Goods;;;;;;;;;;;;;
BUDGET_GOLD_INCOME_DESC;Income from precious goods.;;;;;;;;;;;;;
BUDGET_GOLD;Precious Goods: §Y$VAL$§W;;;;;;;;;;;;;
EDU_DESC;The education budget is used to pay the intellectuals and influence literacy.;;;;;;;;;;;;;
MIL_COST_DESC;Supply costs for your military, Army and Navy, not including construction costs, salaries or overseas maintenance of provinces.;;;;;;;;;;;;;
STOCKPILE_COST_ESTIMATED;The National Stockpile consists of the expenses with the Army, Navy, construction budget and the maintenance of overseas provinces.\nWe §Yestimate§! tomorrow's stockpile purchases will cost:;;;;;;;;;;;;;
BUDGET_OVERSEAS;Overseas Maintenance;;;;;;;;;;;;;
BUDGET_CONSUMED_OVERSEAS;Overseas Maintenance expenses are calculated with the National Stockpile and can't be lowered.\nEstimated cost of last day's overseas goods consumption:;;;;;;;;;;;;;
BUDGET_CONSUMED_MILITARY;Estimated cost of last day's military goods consumption:;;;;;;;;;;;;;
BUDGET_DIPL_DESC;Costs or profits incurred through diplomacy or peace deals as a result of paid or received reparations.;;;;;;;;;;;;;
congo_master;Congo Overlord;;;;;;;;;;;;;
DOMINION_OF_NOCOLOR;Dominion of;;;;;;;;;;;;;
SATELLITE_OF_NOCOLOR;Satellite of;;;;;;;;;;;;;
SUBSTATE_OF_NOCOLOR;Substate of;;;;;;;;;;;;;
HAVE_MORE_NATIONAL_PROVINCES_OCCUPIED_THAN;The percentage of occupied national provinces is greater than: ;;;;;;;;;;;;;
HAVE_LESS_NATIONAL_PROVINCES_OCCUPIED_THAN;The percentage of occupied national provinces is less than: ;;;;;;;;;;;;;
NEED_POSITIVE_WARSCORE;The war is not going well enough. §RIn wars were you are not the war leader, contribution is calculated individually. Even though the total warscore might be positive, what allows you to add or not war goals is your individual warscore - your individual contribution - in this war.§W;;;;;;;;;;;;;
WARGOAL_LACK_JINGO;We require $REQUIRED$ support for jingoism in our country, but have only $VALUE$. Jingoism represents the Ruler or the Upper House will to extend the war. The higher the jingoism, the more the chances that the necessary actors have the will and/or support to extend the war.;;;;;;;;;;;;;
enforce_conference_decision;Enforce Deliberation;;;;;;;;;;;;;
enforce_conference_decision_desc;Force a §Ycountry§W to abide to the §YGreat Powers§W deliberation.;;;;;;;;;;;;;
enforce_conference_decision_short;Abide to the §YGreat Powers§W deliberation.;;;;;;;;;;;;;
enforce_conference_decision_setup;Force a §Ycountry§W to abide to the §YGreat Powers§W deliberation.;;;;;;;;;;;;;
yes_to_congo;Voted Yes for the Congo Free State.;;;;;;;;;;;;;
no_to_congo;Votes No for the Congo Free State.;;;;;;;;;;;;;
abstained_to_congo;Abstain from Voting.;;;;;;;;;;;;;
admin_spen;AI Administration Spending;;;;;;;;;;;;;
educational_spen;AI Educational Spending;;;;;;;;;;;;;
has_siege;Has Siege;;;;;;;;;;;;;
debt_default_to;Debt Default To;;;;;;;;;;;;;
