Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
NAF;New Africa;New Africa;New Africa;;;;;;;;;;;
NAF_ADJ;New African;;;;;;;;;;;;;
NAF_proletarian_dictatorship;People's Union of New Africa;New Africa;New Africa;;;;;;;;;;;
NAF_presidential_dictatorship;Republic of New Africa;New Africa;New Africa;;;;;;;;;;;
NAF_parliamentary_republic;Republic of New Africa;New Africa;New Africa;;;;;;;;;;;
NAF_fascist_dictatorship;New African State ;New Africa;New Africa;;;;;;;;;;;
NAF_absolute_monarchy;Kingdom of New Africa;New Africa;New Africa;;;;;;;;;;;
NAF_prussian_constitutionalism;Kingdom of New Africa;New Africa;New Africa;;;;;;;;;;;
NAF_hms_government;New Africa;Kingdom of New Africa;New Africa;;;;;;;;;;;
NAF_democracy;Republic of New Africa;Republic of New Africa;New Africa;;;;;;;;;;;
NAF_conservative_99;Freemen Fellowship;Freemen Fellowship;Freemen Fellowship;;;;;;;;;;;
NAF_liberal_84;New Republicans;New Republican;New Republican;;;;;;;;;;;
NAF_liberal_85;Equality Party;Equality Party;Equality Party;;;;;;;;;;;
NAF_socialist_101;International Abolitionists;International Abolitionist;International Abolitionist;;;;;;;;;;;
NAF_reactionary_77;Isolationists;Isolationist;Isolationist;;;;;;;;;;;
NAF_radical_96;Radical Republicans;Radical Republicans;Radical Republicans;;;;;;;;;;;
NAF_socialist_100;Revolutionary People's Party;Revolutionary People's Party;Revolutionary People's Party;;;;;;;;;;;
NAF_fascist_81;Stono Party;Stono Party;Stono Party;;;;;;;;;;;
NAF_communist_89;Forty Acres Party;Forty Acres Party;Forty Acres Party;;;;;;;;;;;
NAF_selfdetermination_title;Self-Determination for African Americans?;;;;;;;;;;;;;
NAF_selfdetermination_desc;With communist revolution successful, there has been a great amount of discussion over the role of African Americans in this new era. Before achieving power, the Communist Party promised blacks the right of self-determination, whatever that might entail. Now it is time to reckon these promises.;;;;;;;;;;;;;
NAF_constitution_title;Constitution of New Africa;;;;;;;;;;;;;
NAF_constitution_desc;After centuries of oppression and enslavement, African Americans finally have a sovereign country to call their own. It is time to create a constitution and outline the future of New Africa!;;;;;;;;;;;;;
NAF_greater_title;The Manifest Destiny of New Africa;;;;;;;;;;;;;
NAF_greater_desc;Now that New Africa has secured its place in the world, we must decide how we shall expand. Some are calling for expeditions into the Caribbean. Although others are rallying for New Africa to secure the lands of our slave ancestors in the American South.;;;;;;;;;;;;;
NAF_HAI_title;Integrate Haiti;;;;;;;;;;;;;
NAF_HAI_desc;§RGain 2 infamy§! As the place of the first successful slave revolt in the New World, it is only natural that Haiti should join New Africa in its struggle for liberty.;;;;;;;;;;;;;
NAF_Tuskgee_title;Tuskegee Program;;;;;;;;;;;;;
NAF_Tuskgee_desc;The Tuskegee Program will found universities across New Africa and establish mass literacy initiatives for the population.;;;;;;;;;;;;;
NAF_Native_American_title;Seminole Act;;;;;;;;;;;;;
NAF_Native_American_desc;Seminole Indians and African Americans have a long and intertwined history. Many slaves fled to the Florida marshes and lived with the Seminole tribes before establishing in their own tribes composed of Seminoles and fugitive slaves. The government should offer citizenship to the Indians that remain in Florida.;;;;;;;;;;;;;
NAF_racialdebate_title;The Race Debate;;;;;;;;;;;;;
NAF_racialdebate_desc;Since the establishment of New Africa, there has existed a tense relationship between African Americans and White Americans. The more liberal parties have advocated for increased integration among the races; however, others argue doing so would destroy the black identity of the country.;;;;;;;;;;;;
NAF_start_title;Play as New Africa;;;;;;;;;;;;;
NAF_start_desc;This decision will allow you to play as New Africa and will secede the states of Louisiana and Mississippi to the republic. This decision will disappear after 1836.;;;;;;;;;;;;;
NAF_undo_integration_title;Undo White Integration;;;;;;;;;;;;;
NAF_undo_integration_desc;New Africa is for Africans. That must be understood and reflected through our citizenship policies.;;;;;;;;;;;;;
EVTDESC4413218;It is no secret that America has a troubled history regarding the enslavement of Africans. There are those who would argue that only through providing African Americans with their own autonomous region will the wrongs of the country's past be corrected. However, others assert that doing so would only isolate African Americans and fail to properly address their problems.;;;;;;;;;;;;;
EVTDESC44132189;The next step in the formation of the New African autonomous region is establishing its borders. There are three possibilities of varying sizes, each larger than the last.;;;;;;;;;;;;;
EVTDESC4413220;In the names of anti-imperialism, communism, and self-determination, the People's Union of New Africa has been formally established. Time will tell how the new nation will fare.;;;;;;;;;;;;;
EVTDESC4413221;In the recent years, New Africa has become a great power and one that, many argue, should expand. Plans have been drafted for liberation of workers of the rich sugar plantations dotted across the islands of the Caribbean. Although perhaps the destiny of New Africa rests in the lands of the American South where our enslaved ancestors once toiled.;;;;;;;;;;;;;
EVTDESC4413222;A recent effort has been made in New Africa to integrate the black and white population. Although there is a disagreement as to what extent integration should be attempted. While it is agreeable to most for the extension of rights to Northern immigrants or so-called Yankees, there is a great deal of discomfort at the thought of extending rights to Southerners that once practiced slavery. No matter the choice, the far right elements are bound to protest.;;;;;;;;;;;;;
underground_railroad_NAF;The National Underground Railroad Institute;;;;;;;;;;;;;
underground_railroad_NAF_desc;The National Underground Railroad Institute works to integrate escaped slaves into New Africa while also operating secret networks to free slaves across the South.;;;;;;;;;;;;;
EVTDESC44132223;Soon after its establishment, the New African government founded the National Underground Railroad Institute. While its official public function is to assist with the settlement of escaped slaves into New Africa, the Institute, as suggested by its less than subtle name, secretly works with abolitionists to help slaves escape bondage from the American South and flee to New Africa. There are also rumors that the Institute funds and organizes slave revolts; however, the Institute denies such accusations.;;;;;;;;;;;;
EVTDESC44132224;With slavery no longer the menace it once was, The National Underground Railroad Institute no longer has a purpose and as such as has been officially closed. The headquarters of the Institute will be converted into a museum so future generations may learn of the courageous actions Institute conductors undertook in the name of liberty.;;;;;;;;;;;;;
NAF_ethnic_tensions;Racial Tensions;;;;;;;;;;;;;
NAF_Tuskegee_Uni;Tuskegee Institute;;;;;;;;;;;;;
NAF_Tuskegee_Uni_desc;The Tuskegee Institute serves as the leading voice of academic thought and scientific research in New Africa.;;;;;;;;;;;;;
