Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
fund_rebels_on_title;Enable 'Rebel Funding' decisions;;;;;;;;;;;;;
fund_rebels_on_desc;The Rebel Funding decisions allow you to fund nationalist rebels, and are otherwise kept hidden from view to avoid having them clutter up your decision list.;;;;;;;;;;;;;
fund_rebels_off_title;Disable 'Rebel Funding' decisions;;;;;;;;;;;;;
fund_rebels_off_desc;Your decision list will now be uncluttered!;;;;;;;;;;;;;
fund_CHP_rebels_title;Fund Rebels of Chiapas;;;;;;;;;;;;;
fund_CHP_rebels_desc;We have been contacted by members of the liberation movement of Chiapas, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_CEQ_rebels_title;Fund Rebels of Equador Confederation;;;;;;;;;;;;;
fund_CEQ_rebels_desc;We have been contacted by members of the liberation movement of Equador Confederation, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_ENT_rebels_title;Fund Rebels of Entre Rios;;;;;;;;;;;;;
fund_ENT_rebels_desc;We have been contacted by members of the liberation movement of Entre Rios, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_GCO_rebels_title;Fund Rebels of Gran Colombia;;;;;;;;;;;;;
fund_GCO_rebels_desc;We have been contacted by members of the liberation movement of Gran Colombia, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_GUY_rebels_title;Fund Rebels of Guyana;;;;;;;;;;;;;
fund_GUY_rebels_desc;We have been contacted by members of the liberation movement of Guyana, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_LOS_rebels_title;Fund Rebels of Los Altos;;;;;;;;;;;;;
fund_LOS_rebels_desc;We have been contacted by members of the liberation movement of Los Altos, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_LPL_rebels_title;Fund Rebels of Río de la Plata;;;;;;;;;;;;;
fund_LPL_rebels_desc;We have been contacted by members of the liberation movement of Río de la Plata, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_OAX_rebels_title;Fund Rebels of Oaxaca;;;;;;;;;;;;;
fund_OAX_rebels_desc;We have been contacted by members of the liberation movement of Oaxaca, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_PBC_rebels_title;Fund Rebels of Peru-Bolivia Confederation;;;;;;;;;;;;;
fund_PBC_rebels_desc;We have been contacted by members of the liberation movement of Peru-Bolivia Confederation, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
fund_PTG_rebels_title;Fund Rebels of Patagonia;;;;;;;;;;;;;
fund_PTG_rebels_desc;We have been contacted by members of the liberation movement of Patagonia, currently living under the dominion of a neighboring country. There is an opportunity to stir up sentiment among those living there so that they may rise up and weaken our enemy. There is, of course, a risk that our efforts could be discovered and bring war down upon us.;;;;;;;;;;;;;
