Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EPI_conservative;Pasha Faction;;;;;;;;;;;;;
EPI_liberal;European Faction;;;;;;;;;;;;;
EPI_liberal_2;Progressive Faction;;;;;;;;;;;;;
EPI_reactionary;Ottoman Faction;;;;;;;;;;;;;
EPI_reactionary_2;Nationalist Faction;;;;;;;;;;;;;
EPI_radical;Klepht Faction;;;;;;;;;;;;;
EPI_socialist;Socialist Faction;;;;;;;;;;;;;
EPI_communist;Communist Faction;;;;;;;;;;;;;
EPI_fascist;Fascist Faction;;;;;;;;;;;;;
GAZ_absolute_empire;Gaza Empire;;;;;;;;;;;;;
GAZ_semi_constitutional_empire;Gaza Empire;;;;;;;;;;;;;
GAZ_constitutional_empire;Gaza Empire;;;;;;;;;;;;;
NPU;North Peru;North Peru;North Peru;;;;;;;;;;;
NPU_ADJ;Peruvian;Peruvian;Peruvian;;;;;;;;;;;
UPB_democracy;Lusitania;Lusitania;Lusitania;;;;;;;;;;;
UPB_democracy_ADJ;Lusitanic;Lusitanic;Lusitanic;;;;;;;;;;;
UPB_proletarian_dictatorship;Lusitanic Union;Lusitanic Union;Lusitanic Union;;;;;;;;;;;
UPB_proletarian_dictatorship_ADJ;Lusitanic;Lusitanic;Lusitanic;;;;;;;;;;;
UPB_fascist_dictatorship;Lusitanic Union;Lusitanic Union;Lusitanic Union;;;;;;;;;;;
UPB_fascist_dictatorship_ADJ;Lusitanic;Lusitanic;Lusitanic;;;;;;;;;;;
IRE_conservative_2;Fine Gael;Fine Gael;Fine Gael;;Fine Gael;;;;;;;;;
IRE_liberal_2;Sinn Fein;Sinn Fein;Sinn Fein;;Sinn Fein;;;;;;;;;
IRE_reactionary;Unionist Party;Parti unioniste;Unionist Party;;Partido Unionista;;;;;;;;;
IRE_social_liberal;Fianna Fail;Fianna Fail;Fianna Fail;;Fianna Fail;;;;;;;;;
IRE_radical;Radical Party;Radical Party;Radical Party;;Radical Party;;;;;;;;;
FRA_reactionary_3;Ultraroyaliste;Ultraroyaliste;Ultraroyaliste;;Ultraroyaliste;;;;;;;;;
JAV_social_liberal;Social-Liberals;Social-Liberals;Social-Liberals;;Social-Liberals;;;;;;;;;
CE_NAME;The Concert of Europe;;;;;;;;;;;;;
CE_DESC;Napoleon has died, but his legacy still shakes Europe. The empires of the Americas are shattered, and the empires of Europe hear the first rumbles in a gathering storm of nationalism. The Vienna Congress that brought the Napoleonic Wars to an end was meant to restore the old monarchical order, but the concert of balanced powers it sought to establish is already looking precarious. Whichever nations can seize this moment will dominate a new age.;;;;;;;;;;;;;
NET_statisten;Statisten;;;;;;;;;;;;;
NET_orangisten;Orangisten;;;;;;;;;;;;;
NET_liberaal_progressief;Liberaal-Progressieven;;;;;;;;;;;;;
NET_monarchisten;Monarchisten;;;;;;;;;;;;;
NET_moderaat;Christelijk Conservatief;;;;;;;;;;;;;
NET_conservatief;Katholieke Volks Partij;;;;;;;;;;;;;
NET_vrij_antirevolutionaire_partij;Anti-Revolutionaire Partij;;;;;;;;;;;;;
NET_conservatief_liberaal;Liberaal-Conservatieven;;;;;;;;;;;;;
NET_algemeene_bond;Algemeene Bond;;;;;;;;;;;;;
NET_christelijk_hervormd;Christlijk-Gereformeede Unie;;;;;;;;;;;;;
NET_rooms_katholiek_1;Rooms Katholieken;;;;;;;;;;;;;
NET_rooms_katholiek_2;Rooms Katholieken;;;;;;;;;;;;;
NET_schaepmannianen;Schaepmannianen;;;;;;;;;;;;;
NET_bahlmannianen;Bahlmannianen;;;;;;;;;;;;;
NET_antirevolutionair;Antirevolutionairen;;;;;;;;;;;;;
NET_antirevolutionair_partij;Antirevolutionare Partij;;;;;;;;;;;;;
NET_antirevolutionair_partij_2;Antirevolutionaire Partij;;;;;;;;;;;;;
NET_staatkundig_reformeerde_partij;Staatkundig Gereformeerde Partij;;;;;;;;;;;;;
NET_oude_vrije_liberale;Oude/Vrije Liberalen;;;;;;;;;;;;;
NET_pragmatisch_liberaal;Pragmatisch Liberalen;;;;;;;;;;;;;
NET_thorbeckiaan;Thorbeckianen;;;;;;;;;;;;;
NET_liberale_unie;Liberale Unie;;;;;;;;;;;;;
NET_vrijheidsbond;Staatspartij;;;;;;;;;;;;;
NET_vrijzinnige_democraten;Vrijzinnige Democratische Bond;;;;;;;;;;;;;
